feature,importance_mean,importance_std
mileage_num,3371.452145105372,260.4768903506988
vehicle_age,3333.3582111878545,376.858176610147
make,835.677747112278,80.19813744710277
model,741.2969413197025,52.708715836531255
body_type,623.5876897696296,43.380469879424844
condition,615.2800347880533,96.79180119212933
drive_type,228.82413325554444,40.725752444793514
color,153.96611256935321,31.800017650352327
fuel_type,74.1075631750311,29.828891138037122
transmission,43.6172064024322,32.594478383668665
title_status,0.27509855287589746,1.2176853596830668
